Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K00452	587	842	691	1007	676	536	647	506	421	437	3029	974
KO:K00453	3297	3089	2773	2587	2001	1984	2847	2384	2019	2379	5401	4015
KO:K00455	151	100	114	135	149	100	596	183	66	169	533	124
KO:K00456	688	737	923	949	453	608	44	892	367	524	2440	384
KO:K00457	4189	5652	4861	5196	4395	4195	4393	2868	3525	3231	9751	6600
KO:K00459	7359	8325	8489	7919	7596	6677	6220	5948	3632	4076	12917	5879
KO:K00461	3	5	0	6	19	0	0	0	2	0	5	0
KO:K00462	143	117	146	138	178	138	167	96	106	148	294	64
KO:K00463	173	227	366	295	273	214	130	138	92	140	269	272
KO:K00464	148	123	152	134	101	131	42	122	25	63	303	114
KO:K00466	354	250	224	217	199	136	40	13	37	17	124	155
KO:K00467	423	575	429	421	265	368	526	120	304	165	769	471
KO:K00468	32	10	14	23	29	11	7	0	7	7	13	2
KO:K00469	892	702	696	1252	814	643	2594	1284	1324	647	1126	637
KO:K00471	908	1109	683	1209	695	603	279	337	254	360	614	345
KO:K00472	328	349	267	210	396	280	183	105	111	84	505	353
KO:K00474	27	86	39	92	48	18	0	0	0	0	8	12
KO:K00476	110	131	97	124	131	71	64	87	7	134	185	15
KO:K00477	226	332	249	317	243	322	38	162	115	163	557	169
KO:K00479	2786	4489	3607	4327	3023	2739	3139	2186	1500	1357	5009	3978
KO:K00480	3383	5140	4910	5324	3833	3944	2982	1986	1592	1993	6457	3258
KO:K00481	3147	3781	3204	4163	2574	2546	3264	1749	1380	1101	4619	3131
KO:K00483	3910	7178	6317	7009	6133	4144	9863	4485	4167	4389	9912	4173
KO:K00484	87	53	72	63	52	44	64	47	55	64	224	61
KO:K00485	129	44	54	16	38	26	16	6	30	14	27	6
KO:K00486	778	1083	1227	1402	768	699	415	313	254	538	1391	965
KO:K00491	432	179	149	155	121	58	245	103	50	43	256	24
KO:K00492	2995	3847	3113	3554	2590	3039	2720	1216	1208	897	6386	2846
KO:K00493	799	1164	738	1108	1307	974	1312	704	482	449	1101	693
KO:K00494	8	4	8	40	7	0	0	0	3	0	6	8
KO:K00495	3	10	0	0	1	0	0	0	3	8	4	7
KO:K00496	443	469	275	460	319	546	473	91	185	163	1035	333
KO:K00499	298	436	311	280	324	207	145	109	108	149	551	684
KO:K00500	1320	1977	1786	2038	1816	1540	1413	1272	1099	1173	3463	1480
KO:K00504	189	264	229	289	160	238	17	50	77	50	327	367
KO:K00505	764	757	936	773	594	653	174	296	231	450	1168	805
KO:K00507	8132	9420	8376	9210	6717	6978	7256	4371	4314	3943	13349	7544
KO:K00508	1277	1637	1081	1543	953	1171	1321	320	1329	748	2387	1657
KO:K00510	28	3	8	3	27	12	21	85	0	10	29	16
KO:K00511	81	90	122	63	141	84	0	55	25	3	123	103
KO:K00514	2085	3021	3559	3652	2051	2118	2105	2722	2078	1585	4475	1222
KO:K00515	10	3	0	0	0	0	0	0	0	0	8	0
KO:K00517	17916	19350	16875	18090	14136	13406	17798	10146	10901	9198	33959	12069
KO:K00518	523	502	392	556	370	290	1623	100	308	114	1062	471
KO:K00520	9493	10233	10567	10896	6784	6895	17225	7763	10033	6651	14895	8327
KO:K00522	0	0	0	0	7	0	0	0	0	0	3	0
KO:K00523	842	1330	1298	1467	1126	953	2824	2276	1266	911	3235	1250
KO:K00524	19	5	11	3	10	8	0	30	6	0	8	0
KO:K00525	20945	26194	26894	27637	18837	21201	28490	13516	16410	14599	38243	27483
KO:K00526	3070	2022	2245	2030	2001	2191	5182	2472	2736	1762	3848	1819
KO:K00527	261	133	264	199	101	306	2666	439	1298	690	519	178
KO:K00528	3966	4153	4455	3841	2731	3043	3320	3585	3035	2616	8645	4174
KO:K00529	5099	5306	5766	5570	3983	4557	8018	2998	3179	2779	8277	3836
KO:K00532	0	0	0	2	0	0	0	0	0	0	4	9
KO:K00533	4	0	0	6	0	0	0	0	3	0	3	0
KO:K00534	0	10	0	0	0	3	0	0	0	0	19	0
KO:K00537	1593	1957	1506	1907	1957	1785	1556	2821	1011	2228	4376	1221
KO:K00539	5	0	0	0	0	0	39	0	0	0	0	0
KO:K00540	16945	21233	19690	19750	18752	17713	21225	12230	13330	10540	37194	17738
KO:K00542	0	0	6	0	0	0	0	0	0	0	5	0
KO:K00543	147	124	92	53	102	60	24	65	38	32	158	97
KO:K00544	1082	1386	1438	1337	659	824	459	309	245	272	1741	1099
KO:K00545	60	40	41	46	30	40	194	9	116	17	177	75
KO:K00547	5868	5661	6634	6077	3535	4624	8004	5823	6549	4223	10532	7652
KO:K00548	20902	27380	27901	27333	18230	20298	25764	11300	12890	11603	38589	29901
KO:K00549	19172	29555	26857	30122	22647	18652	51331	18726	19780	15434	43536	23096
KO:K00554	5358	6528	6356	6562	4854	5300	7649	4944	5162	4228	12357	5794
KO:K00555	50	50	82	83	212	70	2236	345	1096	449	151	31
KO:K00556	431	437	292	529	378	669	883	91	87	83	545	254
KO:K00557	5	18	22	126	0	26	9	6	12	0	30	24
KO:K00558	6819	4926	4100	5386	3958	4538	7361	3705	5595	3933	11870	2032
KO:K00559	23	58	12	66	90	56	0	3	9	3	58	27
KO:K00560	2314	2505	2121	2465	2252	2072	1023	1071	763	1331	5160	2512
KO:K00561	429	253	182	184	172	157	650	143	284	181	752	334
KO:K00562	7	3	17	0	10	0	19	13	4	12	41	15
KO:K00563	596	508	494	681	402	444	652	441	255	269	642	310
KO:K00564	965	565	776	603	691	579	1728	720	853	438	1092	290
KO:K00566	6776	8364	8321	8294	5881	6251	11027	5894	6208	5119	15792	8274
KO:K00567	5231	5790	4989	5165	4588	4618	7868	4049	3755	3441	13671	5375
KO:K00568	3829	4951	4302	4929	4752	4312	6552	5332	4496	4302	8525	4301
KO:K00569	233	106	92	198	86	86	295	54	27	36	447	154
KO:K00570	880	2214	1842	2046	2304	1781	1811	2121	837	2136	3861	1663
KO:K00571	4024	3395	3331	3445	2474	2908	5543	4784	4495	4031	6243	1681
KO:K00573	6121	6523	6952	7042	5733	5629	9549	6405	6344	5824	13090	5820
KO:K00574	6782	9627	7847	9353	8273	7846	12288	4857	4574	4735	14458	7078
KO:K00575	7537	9062	8908	8884	6781	7715	4496	5999	4220	4643	13909	5590
KO:K00577	168	58	93	39	83	71	332	108	133	240	288	30
KO:K00579	0	7	0	0	0	14	0	0	4	5	4	0
KO:K00580	21	8	12	3	0	0	0	0	7	0	32	7
KO:K00581	3	0	0	0	0	0	0	0	0	0	0	8
KO:K00584	0	0	0	0	0	0	0	3	0	0	0	0
KO:K00586	53	53	101	110	167	70	2334	365	1244	464	146	76
KO:K00587	1284	1754	1423	1878	1185	1114	2843	1599	1730	1226	2394	695
KO:K00588	1642	2037	1713	1572	1469	1411	3972	1826	1846	1927	3913	2006
KO:K00590	831	628	523	827	704	668	1545	624	606	921	1295	374
KO:K00594	574	492	399	457	272	250	1102	66	185	59	899	305
KO:K00595	1824	1617	1349	1474	1623	1261	3176	1385	1563	1128	3133	477
KO:K00596	552	569	633	526	301	500	722	268	200	200	760	471
KO:K00598	2957	3524	3197	3425	2817	2555	4896	4014	2680	2325	5854	1863
KO:K00599	13072	14019	13674	14007	10812	10192	19506	10229	9635	8387	25226	13915
KO:K00600	9475	11315	11140	12098	8423	9440	18531	8380	12055	7575	18238	11331
KO:K00601	36	22	6	4	16	22	0	0	0	9	46	10
KO:K00602	9184	11684	11873	11843	8179	8763	14149	7141	8356	6734	18017	12780
KO:K00603	1175	1776	1581	1411	1083	1267	2711	825	1610	733	4096	2197
KO:K00604	7391	9522	9163	9804	7264	7418	12712	8071	7506	6663	17585	7995
KO:K00605	10345	12686	13303	12466	8480	8859	15630	8739	9164	6857	23246	13684
KO:K00606	5108	7166	6750	7047	4788	4959	9367	5309	4834	4258	13861	6392
KO:K00608	0	0	2	0	2	0	0	0	0	0	0	0
KO:K00609	6434	8431	8278	7972	6051	6209	11856	6585	7724	5600	15834	8328
KO:K00610	21	76	66	82	141	78	2849	532	1755	570	165	35
KO:K00611	5079	6191	6483	5694	3947	4424	9632	5938	6753	4578	10835	6864
KO:K00612	8475	12518	12891	11915	9045	9264	5320	7600	6411	7609	17319	11939
KO:K00613	67	110	64	61	108	115	100	179	136	244	220	291
KO:K00614	61	264	166	193	153	114	591	81	97	101	972	233
KO:K00615	20711	26592	27754	26720	18652	21540	23771	14997	16343	13478	37778	24950
KO:K00616	7964	10886	10539	9858	6801	7609	12835	7032	7868	6035	18263	10273
KO:K00619	1501	1706	1812	1824	1305	1491	3042	2884	1922	1250	3383	1182
KO:K00620	6013	7466	6510	6811	5218	4795	10817	5840	6409	4655	12788	6528
KO:K00621	10	11	30	23	38	58	46	48	60	139	137	4
KO:K00622	6	5	4	18	12	10	27	0	21	6	70	0
KO:K00624	76	108	17	37	105	33	72	3	0	10	84	9
KO:K00625	1090	1749	1881	2078	1331	1650	1492	1755	1076	1162	3446	3214
KO:K00626	29370	33920	35652	34235	24849	26101	48775	19539	28183	21298	57036	36369
KO:K00627	15109	16927	16223	15791	12837	12467	26521	15362	16759	11476	34315	16070
KO:K00630	7	57	11	33	2	42	0	4	3	6	34	3
KO:K00631	1659	1649	1162	1669	1026	993	1266	909	665	1062	2348	1996
KO:K00632	8913	8618	10058	8683	5891	6426	8690	6388	5918	5436	14253	9247
KO:K00633	291	318	165	329	289	337	116	147	163	100	558	376
KO:K00634	194	189	171	266	280	204	160	111	118	214	387	60
KO:K00635	1151	1212	1873	1037	861	1175	1121	401	931	529	3193	1329
KO:K00638	56	55	31	49	66	47	60	12	30	9	668	123
KO:K00639	5599	6618	7824	7340	5019	5736	7701	5252	5582	4389	10840	6821
KO:K00640	3378	4431	3831	4636	3956	3423	5751	4484	3373	3699	8301	3019
KO:K00641	8176	10388	10214	10995	8402	8363	10436	8404	4374	5807	13237	8329
KO:K00643	1106	2061	1999	2372	2307	1940	1688	1158	590	869	2182	1377
KO:K00645	6390	7506	7150	7213	5449	5887	8684	5776	5899	4628	14046	7065
KO:K00646	58	40	80	26	29	77	4	14	6	4	56	60
KO:K00647	1730	2714	2222	2989	2205	2331	933	852	602	1172	2994	2674
KO:K00648	10128	11622	10956	11850	8867	9027	12347	6893	7960	6401	21102	10760
KO:K00651	564	1396	1183	1953	1101	1560	408	546	379	577	1523	196
KO:K00652	3742	5355	4146	4615	3992	3980	7142	3625	3832	3916	9724	4561
KO:K00653	19	27	30	23	55	25	4	42	11	41	67	17
KO:K00654	0	0	0	0	0	0	3	0	0	0	0	0
KO:K00655	8574	10055	9223	9157	7815	7255	14230	8879	9754	8022	22552	8805
KO:K00656	249	695	671	413	378	463	82	127	148	199	864	3595
KO:K00657	676	664	758	826	564	692	1350	1143	1266	687	1012	593
KO:K00658	14783	17450	15838	16774	13526	12586	21551	11450	12552	9608	30860	16833
KO:K00661	1146	1037	780	646	872	820	1692	751	1238	1048	2764	1054
KO:K00662	548	456	314	314	409	370	202	332	334	155	1418	262
KO:K00663	842	1317	856	842	717	1028	843	388	1057	538	3650	1665
KO:K00666	33664	38700	39052	37967	27682	28898	31606	18107	22682	20207	56670	34394
KO:K00672	272	414	461	400	563	442	450	523	568	865	1146	700
KO:K00673	395	421	449	382	256	307	384	176	166	213	525	391
KO:K00674	3803	5625	5230	6073	4159	4143	7517	4218	3620	3217	9292	5036
KO:K00675	1292	1581	1238	1421	1618	1289	1764	1587	635	926	3482	995
KO:K00677	3356	5434	5143	5757	4295	4392	6267	4892	3528	3540	9566	3625
KO:K00680	5186	6691	6390	5906	5312	5216	8033	3527	4533	3412	10815	5276
KO:K00681	20206	26357	26875	25300	20487	21708	25843	17977	18120	15858	44689	27906
KO:K00682	28	28	57	84	21	62	84	18	56	39	407	100
KO:K00683	1043	1144	830	1158	804	989	343	416	270	290	1089	685
KO:K00684	1673	2296	1643	1987	2171	1833	2180	1643	1264	1870	5100	2286
KO:K00685	1027	1532	1306	1360	1558	1331	1646	1134	639	1109	2858	1163
KO:K00686	3	6	0	4	2	0	18	0	3	0	5	0
KO:K00687	7	0	6	3	0	5	11	0	0	11	0	12
KO:K00688	13125	21052	21154	22863	14864	14575	12653	8242	10463	7542	25151	19942
KO:K00689	6	16	21	31	35	35	0	7	6	9	21	13
KO:K00690	354	162	182	279	263	223	56	72	144	83	459	368
KO:K00691	97	43	47	63	31	66	25	10	14	7	39	61
KO:K00692	83	90	35	15	31	65	105	23	23	13	150	29
KO:K00693	124	184	85	48	101	40	20	2	36	9	152	209
KO:K00694	2722	2515	1941	2801	1531	1733	1956	1026	1309	1192	3419	1001
KO:K00695	4	2	21	2	0	3	6	50	0	10	5	0
KO:K00696	28	15	45	29	15	24	5	8	13	11	22	69
KO:K00697	7553	8712	10076	9899	5347	6053	9120	4984	5845	5017	13136	7174
KO:K00700	10767	14188	14301	14240	9425	10596	11460	7034	7606	6323	20567	13043
KO:K00701	49	25	57	50	83	35	45	91	56	100	59	34
KO:K00702	387	447	236	498	286	302	138	110	82	100	449	361
KO:K00703	5746	6467	7096	7251	4920	5558	6826	6156	4742	4389	10831	5732
KO:K00705	5922	8280	8914	8320	5966	6635	12391	5817	6180	4445	16313	7504
KO:K00712	222	250	141	245	108	139	92	86	40	119	334	330
KO:K00713	0	0	0	0	4	7	0	0	0	0	3	0
KO:K00720	5621	6930	7150	8604	5168	5283	10666	8708	6519	7036	8159	1797
KO:K00721	11495	14248	13752	12963	11435	11226	19904	11043	13513	9174	30130	13503
KO:K00728	20	52	10	6	39	26	7	0	37	25	110	14
KO:K00729	1301	1261	1466	798	855	967	1028	896	1388	1107	2799	1137
KO:K00733	20	28	10	47	50	37	0	75	6	89	69	34
KO:K00737	107	165	108	117	107	153	24	34	40	281	239	121
KO:K00743	25	39	16	25	25	20	1318	164	503	233	154	64
KO:K00745	0	0	0	0	7	0	0	0	0	0	0	0
KO:K00748	3637	5537	5428	6280	4198	4783	7047	5001	4191	4007	9080	4128
KO:K00750	0	4	0	6	9	7	0	0	0	0	11	0
KO:K00752	791	370	431	519	260	467	1030	181	306	235	1008	571
KO:K00754	4394	4999	5285	4400	3977	4732	31649	4395	4310	3192	10622	4520
KO:K00756	3665	3522	4026	3197	2055	2465	2008	3445	2806	2273	6422	3806
KO:K00757	804	391	772	585	427	606	1810	540	1040	465	1326	440
KO:K00758	2024	2125	2097	2555	1524	1730	3042	1419	900	1173	3231	1880
KO:K00759	4409	5209	5095	5221	3916	4087	11378	5339	6509	4711	10274	4399
KO:K00760	5405	6921	6600	5814	4665	5031	6870	5812	6473	4256	14160	6222
KO:K00761	2416	2680	2306	1669	2217	1878	4903	1916	2848	1617	5215	3285
KO:K00762	4908	6243	5532	6397	4885	4929	13045	6643	7996	5706	13547	4901
KO:K00763	4977	6273	6083	5987	4253	4707	14630	6426	7618	5681	13865	5150
KO:K00764	9155	12012	11937	11897	8372	9081	11336	7008	7651	6359	17763	11848
KO:K00765	5321	6113	5995	6712	4625	4382	10293	5246	5925	4591	11359	5313
KO:K00766	6092	7736	7312	7418	5442	5775	11729	6090	7030	5134	13258	7144
KO:K00767	4455	6014	5297	5571	4624	4324	7488	5172	4405	3940	10932	4691
KO:K00768	4214	4081	3285	4096	2987	2996	5697	2974	2856	2397	8384	2312
KO:K00769	386	542	476	664	552	634	391	584	185	537	663	250
KO:K00772	4540	5398	5640	5962	4452	4454	9356	5510	5950	4284	10957	5232
KO:K00773	6389	8528	8126	8432	6568	6783	11066	6829	7887	6046	14589	8405
KO:K00777	705	956	929	831	651	704	1213	817	884	765	2327	727
KO:K00782	1732	2031	1687	2111	1907	1608	5480	2366	2830	1862	4656	1435
KO:K00783	1937	2751	2759	3145	2523	2248	3412	3665	2460	2542	4980	1357
KO:K00784	3879	4076	3937	3488	3639	3112	6816	2823	4834	3263	9360	4423
KO:K00785	0	0	0	0	3	0	0	0	0	0	0	0
KO:K00786	3267	5098	5227	5309	3696	4263	7564	6218	5598	4510	10449	5464
KO:K00788	5863	7423	7459	7292	5725	5997	11946	8848	8277	5872	15898	4513
KO:K00789	9011	11224	11144	10896	7940	8604	15525	7837	9159	6712	18150	12364
KO:K00790	8698	9963	10374	10985	7153	8101	14099	6108	7573	5630	17627	10241
KO:K00791	5597	6748	6140	6424	4948	5392	8801	6797	6159	4457	13010	5755
KO:K00793	4124	5151	4846	4908	3939	3902	7550	4739	4091	4260	10616	4347
KO:K00794	3604	4705	4460	4538	4084	3751	7090	4662	4195	3761	9851	4102
KO:K00795	1347	2190	1733	2234	1911	1690	1443	1282	464	1145	2540	1780
KO:K00796	6197	7932	7347	7899	5709	5940	14697	5831	6975	5357	15094	6923
KO:K00797	5073	8844	8158	7909	6023	6454	3824	4768	4082	4250	12665	11138
KO:K00798	3845	4190	4273	4666	3245	3305	5392	4037	3329	2771	7967	2716
KO:K00799	18128	28750	23175	28540	26037	22094	17243	16765	7375	14831	43998	17850
KO:K00800	7028	9127	8677	9317	6788	7042	13141	7112	7565	6130	16379	8317
KO:K00801	1018	1199	846	1009	862	670	2044	905	487	874	1971	1005
KO:K00803	2726	2721	2825	2864	2070	1838	5401	1752	3167	1841	5970	2510
KO:K00805	1783	1071	1349	1279	715	842	2547	779	1164	768	2366	1283
KO:K00806	6505	8480	7859	8565	6217	6252	10647	7009	6971	5877	13723	7467
KO:K00808	1167	2487	1862	2822	1794	1766	1425	1223	455	922	1862	1207
KO:K00809	3813	4585	4877	4969	3706	3545	9077	4714	5737	4216	8027	5154
KO:K00810	40	103	68	49	78	45	11	8	41	15	86	37
KO:K00812	6856	8949	9314	9753	7385	8178	13272	7716	7108	5838	15465	7968
KO:K00813	207	464	199	386	206	253	37	90	18	45	198	124
KO:K00814	47	55	0	20	55	4	3	2	0	0	31	4
KO:K00816	14	19	3	0	17	0	2	4	0	0	4	6
KO:K00817	12629	14098	13902	13560	10274	10438	19223	11002	11104	9449	26855	13026
KO:K00818	4280	5504	5006	5583	3137	3732	7562	5141	4738	3593	10737	5389
KO:K00819	3106	4436	3676	3731	2937	3122	5004	2718	1840	1699	6673	3287
KO:K00820	17585	20589	22091	21555	14308	16788	30423	14674	18628	12108	35863	20345
KO:K00821	2996	4366	3927	3813	3382	3288	3392	1797	1959	1698	5630	3661
KO:K00822	1469	2446	1878	2362	1720	1875	930	844	374	728	2810	1998
KO:K00823	6058	6647	7687	7052	4335	5652	7851	4780	5896	3210	10633	5865
KO:K00824	1186	1917	1597	1829	1771	1472	1031	1115	584	1008	2510	1242
KO:K00826	11738	13561	13534	14091	10791	10911	21344	11657	13252	10180	24624	12820
KO:K00827	270	316	298	290	307	328	39	125	141	132	660	493
KO:K00830	5033	6642	7045	7086	5058	5328	6670	4570	4489	4482	8498	5384
KO:K00831	3965	5301	3793	5347	3864	3573	4531	2179	2375	2512	6800	4894
KO:K00832	637	475	435	398	418	324	197	84	88	99	741	908
KO:K00833	3298	4169	3255	4061	2761	3286	6797	2638	3471	3609	7542	3387
KO:K00835	61	42	35	44	13	30	0	19	10	134	50	23
KO:K00836	413	523	277	351	512	251	895	144	233	115	681	255
KO:K00837	12406	14331	15709	14383	9657	11277	9583	9123	8604	7308	22373	11800
KO:K00839	1024	840	758	735	683	573	3852	694	2311	833	1992	1298
KO:K00840	10	5	16	11	6	20	0	0	0	0	5	36
KO:K00841	35	67	122	132	61	92	207	17	38	41	610	51
KO:K00842	0	0	0	0	0	0	0	0	0	0	0	7
KO:K00844	105	109	27	17	105	18	3	0	0	6	81	102
KO:K00845	12694	13356	12932	13574	10008	10042	28556	17926	16709	10504	26779	9794
KO:K00846	23	17	3	3	14	0	0	3	0	0	10	0
KO:K00847	4765	4311	4138	4642	3700	3723	7171	4901	4452	3169	6888	3610
KO:K00848	2897	2206	2034	2478	1853	1588	3282	1843	2035	1554	3989	2711
KO:K00849	4451	4111	4181	4263	3128	3021	5282	3935	3789	2989	8196	3485
KO:K00850	9006	9667	10122	9596	7046	7521	11084	7152	8090	6025	19426	11731
KO:K00851	3026	2441	2881	2690	2430	2166	5709	2803	3551	2676	6881	2215
KO:K00852	5907	6546	5972	6496	4886	4654	12268	6568	7271	4973	13696	5220
KO:K00853	3033	3237	2799	3659	2622	2234	4739	2906	2611	1628	4507	1893
KO:K00854	7975	8143	7687	9130	5893	5966	14612	6268	8385	5347	13608	6732
KO:K00855	889	1085	863	1058	649	528	1356	687	1093	868	1924	797
KO:K00856	1759	1790	1865	2057	1141	1737	1751	550	648	1012	2667	2373
KO:K00857	1514	1819	1573	1412	1295	1330	2397	1460	1929	1601	3785	2207
KO:K00858	5170	6543	6243	6478	4925	5142	11618	6214	7204	4801	12941	5631
KO:K00859	4180	5209	4909	5009	4074	4142	7747	5162	4786	4059	11148	3960
KO:K00860	1734	2315	2456	2179	1949	1990	3855	2833	4035	2596	5602	1994
KO:K00862	67	72	91	125	60	83	189	60	19	25	108	29
KO:K00863	389	405	231	415	328	269	521	189	184	86	668	204
KO:K00864	8821	10355	10003	10075	7167	7320	13327	6314	7696	5641	15287	10311
KO:K00865	2340	2091	1986	1564	1245	1634	4630	978	2338	1304	5832	2834
KO:K00867	625	973	909	1153	865	797	921	720	667	694	1629	1207
KO:K00868	387	635	511	506	912	449	725	730	233	692	1137	429
KO:K00869	414	366	293	363	514	390	2531	725	1252	770	549	211
KO:K00870	191	160	247	286	147	195	579	224	140	126	319	247
KO:K00872	3167	3633	3896	3609	2213	2737	7803	3342	4817	2393	8089	3224
KO:K00873	7408	9140	8898	8984	7292	7294	8888	5177	6143	4961	15666	9976
KO:K00874	4357	4769	4579	5235	3865	3696	7250	4284	4600	3115	8747	4500
KO:K00875	140	244	194	404	225	261	58	115	59	51	325	134
KO:K00876	1018	891	672	910	922	783	464	645	750	553	3233	1187
KO:K00878	256	848	586	276	292	346	961	596	1032	393	1696	913
KO:K00879	4	32	7	0	4	8	112	0	2	4	7	5
KO:K00880	37	36	52	73	26	27	90	9	6	14	104	41
KO:K00881	0	0	7	4	7	0	0	0	0	0	5	0
KO:K00882	1177	1828	1233	1230	1155	950	2166	1114	1778	1113	4251	2008
KO:K00883	572	500	409	700	562	536	346	534	197	281	803	446
KO:K00884	852	688	622	795	633	759	2130	1388	1293	1023	1842	597
KO:K00885	14	37	5	17	2	12	23	8	0	6	19	9
KO:K00886	2557	3440	2909	3340	2204	2426	3875	1380	1262	1400	4384	2657
KO:K00887	27	75	0	32	22	22	18	9	12	6	23	8
KO:K00891	3223	3960	3990	4013	3560	3180	7651	4436	4358	3466	8380	2993
KO:K00892	0	0	0	0	0	0	4	0	0	0	0	0
KO:K00893	0	0	0	0	0	0	2	0	0	0	0	0
KO:K00895	64	97	43	62	77	101	5	15	27	66	141	172
KO:K00897	502	231	194	284	157	159	803	47	126	81	336	106
KO:K00899	554	777	531	857	661	508	2740	2233	1124	523	1143	387
KO:K00901	1211	1540	1393	1278	1181	1136	2133	1141	1560	1170	4039	1681
KO:K00903	1765	2530	2143	2976	1623	1810	1122	1318	2468	1045	4139	1705
KO:K00906	962	1242	979	1351	684	735	41	208	187	121	1256	1683
KO:K00912	3045	4449	3988	4423	3516	3411	5740	4004	3087	3038	7901	3296
KO:K00917	666	629	227	308	323	281	1654	220	289	148	791	415
KO:K00918	42	11	24	34	52	20	41	10	20	4	127	13
KO:K00919	4936	6336	6007	6034	4381	4825	9092	5075	5099	3887	12532	4643
KO:K00924	9934	9481	10418	7968	12162	8713	3343	4531	7443	4767	20218	15437
KO:K00925	4993	7163	7826	7064	5370	5673	10160	6280	5210	4007	12782	6764
KO:K00926	1726	1363	1887	1010	1101	1268	3807	1476	2686	1268	4163	2727
KO:K00927	7841	10405	10009	9985	7455	8151	14659	7144	8817	6047	16299	10009
KO:K00928	9163	11618	12886	12119	8527	9175	17151	8738	9490	7024	18377	11734
KO:K00929	61	102	115	232	63	92	16	6	39	30	85	15
KO:K00930	6114	7075	6810	7192	5302	5365	9357	5796	6149	4936	12553	6007
KO:K00931	3765	4931	4416	5043	3922	3627	4337	3086	2489	2580	9130	3890
KO:K00932	5	2	6	0	0	3	2	0	0	0	0	0
KO:K00933	3	6	0	4	13	9	0	0	0	0	6	0
KO:K00934	195	207	151	121	111	57	17	35	99	121	853	390
KO:K00936	69894	94159	89541	92903	64153	67644	51088	46043	46029	38975	125427	87467
KO:K00937	9027	14678	12610	14147	9890	10134	9387	4807	5145	5258	17275	14772
KO:K00938	181	147	44	150	202	95	454	189	195	228	440	114
KO:K00939	6763	8022	7616	7522	5788	6284	12012	7523	6724	5786	14614	6096
KO:K00940	4010	5137	4762	5007	4203	3913	9478	4973	5892	4282	10569	3941
KO:K00941	4119	5123	5312	4914	3449	3954	7649	4806	4886	3755	11187	4317
KO:K00942	4634	5616	5128	5629	3847	4212	8351	5175	5001	3706	10829	4590
KO:K00943	8660	9979	10119	10176	7306	7776	16486	9309	11273	8719	21277	9120
KO:K00945	5345	5946	5994	6322	5148	5104	13233	7017	7792	5430	13324	4667
KO:K00946	4600	6111	5864	6018	4423	4820	11237	5484	6205	4557	12432	4531
KO:K00947	2485	3415	4170	3401	2725	2854	1076	2415	1342	1768	4956	3906
KO:K00948	8317	9780	9895	9766	7416	7943	15427	7308	9625	7533	17995	9453
KO:K00949	583	337	243	198	249	269	790	434	693	413	830	309
KO:K00950	3539	4548	3758	4102	3523	3188	7319	4562	4518	3320	10158	3195
KO:K00951	12181	16170	16440	16146	9871	11888	16481	9462	10421	8727	21205	15848
KO:K00952	62	75	120	122	130	108	2236	345	1182	481	395	335
KO:K00954	4182	5347	4900	5119	3991	3845	8086	4968	5003	3646	10564	4591
KO:K00955	4159	6961	5263	6684	4945	4842	6957	2388	2911	2598	8998	5487
KO:K00956	1819	2596	2176	2616	1783	1672	2178	1313	1661	1401	3674	2487
KO:K00957	4300	7048	5590	6995	4911	4681	7437	3240	3386	3195	9100	6076
KO:K00958	3476	3134	4733	4028	2272	2849	7800	3073	4618	3294	7015	3372
KO:K00960	131	79	77	158	88	84	11	36	29	14	147	28
KO:K00961	4	0	3	0	0	3	0	0	0	0	0	4
KO:K00962	12815	16934	17232	16711	11451	13166	15948	8314	9719	7456	24680	18494
